t,T,Pc,mdot_fuel,mdot_ox,xv,xv_dot
0.0122,69.3984177453976,123735.961018779,0.102447272525508,0.143426181535711,0.34498564184775,36.1591636627034
0.0123,71.9150680591615,125292.325995331,0.103466475169377,0.144853065237128,0.34860155821402,36.0909947476016
0.0124,74.4313473522442,126846.903678572,0.104482557522509,0.146275580531512,0.35221065768878,36.0205732944356
0.0125,76.9471413730714,128399.54149157,0.105495462576524,0.147693647607134,0.355812715018224,35.9479511708581
0.0126,79.4623260337889,129950.090435355,0.106505135102254,0.149107189143156,0.35940751013531,35.8731794324227
0.0127,81.9767686267058,131498.405040092,0.10751152161582,0.150516130262148,0.362994828078552,35.7963083336389
0.0128,84.4903289248172,133044.343316162,0.108514570345197,0.151920398483275,0.366574458911916,35.7173873388876
0.0129,87.0028601783751,134587.766705183,0.109514231197244,0.153319923676141,0.370146197645805,35.6364651331979
0.013,89.5142100180685,136128.540031018,0.110510455725212,0.154714638015297,0.373709844159124,35.5535896328882
0.0131,92.0242212741677,137666.531450806,0.111503197096718,0.156104475935405,0.377265203122413,35.4688079960713
0.0132,94.5327327199244,139201.612406055,0.11249241006218,0.157489374087052,0.38081208392202,35.3821666330274
0.0133,97.0395797465988,140733.657573824,0.113478050923726,0.158869271293216,0.384350300585323,35.2937112164449
0.0134,99.5445949766739,142262.544818035,0.114460077504553,0.160244108506374,0.387879671706968,35.2034866915306
0.0135,102.04760882111,143788.155140932,0.115438449118751,0.161613828766251,0.391400020376121,35.1115372859931
0.0136,104.548449985868,145310.372634738,0.116413126541576,0.162978377158206,0.39491117410472,35.0179065198971
0.0137,107.046945932383,146829.084433502,0.117384071980175,0.164337700772246,0.39841296475671,34.9226372153944
0.0138,109.542923296183,148344.180665195,0.118351249044765,0.165691748662671,0.401905228478249,34.8257715063298
0.0139,112.036208267422,149855.554404057,0.119314622720241,0.167040471808338,0.405387805628882,34.727350847725
0.014,114.526626936724,151363.101623221,0.12027415933824,0.168383823073536,0.408860540713655,34.6274160251416
0.0141,117.014005609374,152866.721147643,0.121229826549631,0.169721757169484,0.412323282316169,34.5260071639251
0.0142,119.498171090639,154366.314607337,0.122181593297444,0.171054230616422,0.415775883032561,34.4231637383304
0.0143,121.978950944676,155861.78639096,0.123129429790222,0.17238120170631,0.419218199406394,34.3189245805313
0.0144,124.456173729311,157353.043599735,0.124073307475799,0.173702630466119,0.422650091864447,34.2133278895142
0.0145,126.929669208705,158839.996001746,0.125013199015507,0.175018478621709,0.426071424653399,34.1064112398595
0.0146,129.399268545778,160322.555986617,0.125949078258782,0.176328709562294,0.429482065777385,33.9982115904089
0.0147,131.864804476049,161800.638520573,0.126880920218201,0.177633288305481,0.432881886936426,33.8887652928234
0.0148,134.326111464457,163274.161101917,0.127808701044914,0.17893218146288,0.436270763465708,33.7781081000305
0.0149,136.783025846517,164743.043716916,0.128732398004487,0.180225357206282,0.439648574275711,33.6662751745641
0.015,139.235385955114,166207.208796115,0.129651989453138,0.181512785234393,0.443015201793167,33.5533010967972
0.0151,141.683032234071,167666.581171083,0.130567454814374,0.182794436740124,0.446370531902847,33.439219873068
0.0152,144.125807339566,169121.088031609,0.131478774556016,0.184070284378422,0.449714453890154,33.3240649437038
0.0153,146.563556230359,170570.658883335,0.132385930167609,0.185340302234652,0.453046860384524,33.2078691909396
0.0154,148.996126247716,172015.225505864,0.133288904138216,0.186604465793502,0.456367647303618,33.0906649467363
0.0155,151.423367185856,173454.721911313,0.134187679934586,0.187862751908421,0.459676713798292,32.9724840004979
0.0156,153.845131353642,174889.084303347,0.135082241979701,0.189115138771582,0.462973962198342,32.8533576066897
0.0157,156.261273628233,176318.251036683,0.135972575631682,0.190361605884355,0.466259297959011,32.7333164923576
0.0158,158.671651501299,177742.162577067,0.136858667163065,0.191602134028292,0.469532629608246,32.6123908645514
0.0159,161.0761251184,179160.761461737,0.137740503740438,0.192836705236613,0.472793868694702,32.4906104176521
0.016,163.474557312044,180573.992260365,0.138618073404422,0.194065302766191,0.476042929736467,32.3680043406044
0.0161,165.866813628939,181981.80153649,0.139491365050017,0.195287911070023,0.479279730170527,32.2446013240558
0.0162,168.252762351864,183384.137809438,0.140360368407279,0.196504515770191,0.482504190302933,32.1204295674042
0.0163,170.632274516608,184780.951516725,0.141225074022352,0.197715103631292,0.485716233259673,31.9955167857532
0.0164,173.005223924336,186172.19497696,0.142085473238819,0.198919662534346,0.488915784938249,31.8698902167784
0.0165,175.371487149762,187557.822353233,0.142941558179404,0.200118181451166,0.492102773959926,31.7435766275046
0.0166,177.730943545446,188937.789616998,0.143793321727988,0.201310650419183,0.495277131622677,31.6166023209946
0.0167,180.083475242527,190312.054512445,0.144640757511953,0.202497060516734,0.498438791854776,31.488993142952
0.0168,182.428967148169,191680.576521363,0.145483859884842,0.203677403838779,0.501587691169072,31.3607744882382
0.0169,184.767306939996,193043.316828494,0.146322623909339,0.204851673473074,0.504723768617895,31.2319713073044
0.017,187.098385057741,194400.238287377,0.147157045340548,0.206019863476767,0.507846965748626,31.1026081125404
0.0171,189.422094692352,195751.305386677,0.147987120609589,0.207181968853425,0.51095722655988,30.972708984541
0.0172,191.738331772753,197096.484217003,0.148812846807486,0.20833798553048,0.514054497458334,30.8422975782903
0.0173,194.04699495046,198435.742438203,0.149634221669354,0.209487910337096,0.517138727216163,30.7113971292661
0.0174,196.347985582233,199769.049247154,0.15045124355888,0.210631740982433,0.52020986692909,30.5800304594646
0.0175,198.641207710924,201096.375346015,0.151263911453091,0.211769476034327,0.523267869975036,30.4482199833463
0.0176,200.926568044695,202417.692910972,0.1520722249274,0.21290111489836,0.526312691973371,30.3159877137043
0.0177,203.203975934726,203732.975561443,0.152876184140943,0.214026657797319,0.529344290744741,30.1833552674568
0.0178,205.473343351576,205042.198329766,0.153675789822176,0.215146105751046,0.532362626271487,30.050343871363
0.0179,207.734584860293,206345.337631347,0.154471043254757,0.21625946055666,0.535367660658623,29.9169743676642
0.018,209.987617594421,207642.371235275,0.155261946263687,0.217366724769161,0.53835935809539,29.7832672196523
0.0181,212.232361228984,208933.278235398,0.15604850120171,0.218467901682394,0.541337684817355,29.6492425171639
0.0182,214.468737952568,210218.039021855,0.156830710935985,0.219562995310379,0.544302609069071,29.5149199820032
0.0183,216.69667243859,211496.635253062,0.157608578834995,0.220652010368993,0.547254101067271,29.3803189732941
0.0184,218.916091815836,212769.049828149,0.158382108755721,0.22173495225801,0.550192132964601,29.245458492761
0.0185,221.126925638361,214035.26685984,0.159151305031057,0.222811827043479,0.553116678813877,29.1103571899411
0.0186,223.32910585481,215295.271647776,0.159916172457461,0.223882641440446,0.556027714532871,28.9750333673284
0.0187,225.522566777256,216549.050652276,0.160676716282861,0.224947402796005,0.558925217869604,28.839504985449
0.0188,227.707245049595,217796.591468527,0.161432942194775,0.226006119072685,0.561809168368149,28.7037896678704
0.0189,229.883079615579,219037.88280121,0.162184856308682,0.227058798832154,0.564679547334936,28.5679047061449
0.019,232.05001168653,220272.91443954,0.162932465156606,0.228105451219248,0.56753633780555,28.431867064687
0.0191,234.207984708806,221501.677232737,0.16367577567593,0.229146085946301,0.570379524512019,28.2956933855877
0.0192,236.356944331042,222724.163065904,0.164414795198429,0.2301807132778,0.573209093850578,28.159399993364
0.0193,238.496838371247,223940.364836315,0.165149531439518,0.231209344015326,0.576025033849914,28.0230028996461
0.0194,240.627616783766,225150.276430118,0.165879992487716,0.232231989482803,0.578827334139879,27.8865178078033
0.0195,242.749231626166,226353.892699428,0.166606186794313,0.233248661512038,0.581615985920659,27.7499601175073
0.0196,244.861637026088,227551.209439824,0.167328123163247,0.234259372428545,0.58439098193241,27.6133449292365
0.0197,246.964789148076,228742.223368236,0.168045810741185,0.235264135037659,0.587152316425334,27.4766870487194
0.0198,249.058646160446,229926.932101216,0.168759259007797,0.236262962610916,0.589899985130206,27.3400009913196
0.0199,251.143168202195,231105.334133594,0.169468477766231,0.237255868872723,0.592633985229338,27.2033009863631
0.02,253.218317349998,232277.428817515,0.170173477133774,0.238242867987283,0.595354315327974,27.0666009814065
0.0201,255.284057585318,233443.216341838,0.170874267532708,0.239223974545791,0.598060975426115,26.9299146464503
0.0202,257.340354761629,234602.697711914,0.171570859681347,0.240199203553886,0.60075396689076,26.7932553780952
0.0203,259.387176571812,235755.874729721,0.172263264585259,0.241168570419362,0.603433292428569,26.6566363036426
0.0204,261.424492515713,236902.74997436,0.172951493528663,0.242132090940128,0.606098956058933,26.5200702851411
0.0205,263.452273867888,238043.326782898,0.173635558066009,0.243089781292412,0.608750963087447,26.3835699233794
0.0206,265.470493645571,239177.609231571,0.174315470013722,0.244041658019211,0.611389320079785,26.2471475618244
0.0207,267.479126576855,240305.602117319,0.174991241442126,0.244987738018976,0.614014034835968,26.1108152905081
0.0208,269.478149069115,241427.310939667,0.175662884667522,0.245928038534531,0.616625116365019,25.974584949862
0.0209,271.467539177685,242542.741882939,0.176330412244445,0.246862577142222,0.619222574860005,25.8384681344997
0.021,273.447276574799,243651.901798801,0.176993836958068,0.247791371741295,0.621806421673455,25.7024761969497
0.0211,275.417342518809,244754.798189125,0.177653171816774,0.248714440543484,0.62437666929315,25.5666202513372
0.0212,277.377719823687,245851.439189181,0.17830843004488,0.249631802062832,0.626933331318283,25.4309111770174
0.0213,279.328392828824,246941.833551137,0.178959625075509,0.250543475105713,0.629476422435985,25.2953596221587
0.0214,281.269347369129,248025.990627876,0.17960677054362,0.251449478761068,0.632005958398201,25.1599760072796
0.0215,283.200570745448,249103.920357111,0.180249880279179,0.252349832390851,0.634521955998929,25.0247705287358
0.0216,285.122051695287,250175.63324581,0.180888968300479,0.25324455562067,0.637024433051802,24.8897531621621
0.0217,287.033780363873,251241.140354914,0.181524048807593,0.25413366833063,0.639513408368019,24.7549336658671
0.0218,288.935748275535,252300.453284347,0.18215513617598,0.255017190646372,0.641988901734605,24.6203215841817
0.0219,290.827948305422,253353.584158313,0.182782244950215,0.255895142930301,0.644450933893024,24.4859262507635
0.022,292.710374651558,254400.545610882,0.18340538983786,0.256767545773004,0.6468995265181,24.3517567918552
0.0221,294.583022807242,255441.350771849,0.184024585703465,0.25763441998485,0.649334702197285,24.2178221295
0.0222,296.445889533786,256476.013252871,0.184639847562694,0.258495786587772,0.651756484410235,24.0841309847127
0.0223,298.298972833606,257504.547133871,0.185251190576591,0.259351666807228,0.654164897508707,23.9506918806082
0.0224,300.142271923658,258526.966949715,0.185858630045952,0.260202082064332,0.656559966696768,23.8175131454873
0.0225,301.97578720923,259543.287677142,0.186462181405832,0.261047053968165,0.658941718011316,23.6846029158808
0.0226,303.799520258077,260553.524721961,0.187061860220173,0.261886604308242,0.661310178302904,23.5519691395519
0.0227,305.613473774918,261557.693906492,0.187657682176537,0.262720755047152,0.66366537521686,23.4196195784579
0.0228,307.417651576282,262555.811457263,0.18824966308097,0.263549528313358,0.666007337174705,23.2875618116719
0.0229,309.212058565706,263547.89399295,0.188837818852969,0.264372946394156,0.668336093355873,23.1558032382638
0.023,310.996700709288,264533.95851256,0.189422165520562,0.265191031728787,0.670651673679699,23.0243510801426
0.0231,312.771585011595,265514.022383846,0.190002719215501,0.266003806901701,0.672954108787713,22.8932123848601
